datetime,grid_price,renewable_energy,optimal_score,hour,predicted_optimal_score
08/08/2024 04:00,0.3414928460610227,0.0,0.21950238464632577,0.0,0.21948304751562706
08/08/2024 05:00,0.34356145492156553,0.0,0.21881284835947815,0.0,0.2190900118321238
08/08/2024 06:00,0.4438889846578178,0.0,0.18537033844739406,0.0,0.18846395437526745
08/08/2024 07:00,0.5705912773659718,0.00969738334933548,0.14960116311089972,0.0037712046358526863,0.14767262188218763
08/08/2024 08:00,0.4450956731597988,0.03845496921627006,0.21060475509091375,0.01709109742945336,0.20607871248108914
08/08/2024 09:00,0.46716083433890576,0.14093049797247045,0.27156672053534503,0.07046524898623521,0.2690102658593128
08/08/2024 10:00,0.12066885019824003,0.22294812666958658,0.44174246771364434,0.12386007037199254,0.43837474916117614
08/08/2024 11:00,0.018962247888293593,0.28571824894492676,0.5174914166671867,0.17460559657745522,0.5166917835484499
08/08/2024 12:00,0.017238407171177084,0.3280730913682049,0.5463025918550775,0.21871539424546993,0.5438526661144314
08/08/2024 13:00,0.017238407171177084,0.3440609525929748,0.5569611660049241,0.24848846576159292,0.5490090582492061
08/08/2024 14:00,0.017238407171177084,0.40680350860756304,0.5987895366813163,0.31640272891699345,0.5965697379699173
08/08/2024 15:00,0.0,0.8949833126586483,0.9299888751057654,0.7458194272155402,0.9271978442055022
08/08/2024 16:00,0.0,1.0,1.0,0.8888888888888888,0.9942064780165153
08/08/2024 17:00,0.0894673332184106,0.7431724795015185,0.7989592085948756,0.701885119529212,0.8122151446895284
08/08/2024 18:00,0.24995690398207238,0.33064728587854497,0.4704458892583392,0.3306472858785449,0.4779062659441311
08/08/2024 19:00,0.491294604378556,0.17353309467874306,0.2852571949929767,0.18317382216089542,0.28702116103091646
08/08/2024 20:00,0.5774866402344432,0.06021921238595039,0.18098392817915254,0.06691023598438932,0.17136345744588297
08/08/2024 21:00,1.0,0.013520224172887669,0.009013482781925111,0.015773594868368945,0.01243136598187871
08/08/2024 22:00,0.7667643509739692,0.00945444826248901,0.08404818185033626,0.011555436765264345,0.08768296811043369
08/08/2024 23:00,0.5162902947767631,0.0,0.1612365684077456,0.0,0.1599818009751688
09/08/2024 00:00,0.7977363236218822,0.0,0.0674212254593726,0.0,0.06899716646989175
09/08/2024 01:00,0.7738419618528609,0.0,0.07538601271571302,0.0,0.07980270333035788
09/08/2024 02:00,0.6644309369105024,0.02248519662913391,0.12684648544925514,0.0024983551810148787,0.12578148826668048
09/08/2024 03:00,0.7776147558163924,0.01852949280536671,0.086481409931447,0.003088248800894451,0.08844677757876063
09/08/2024 04:00,0.6774261161182142,0.032154694865009,0.12896109120393456,0.007145487747779777,0.12650985399542422
09/08/2024 05:00,0.6384405784950742,0.02819899104124189,0.13931913452913652,0.007833053067011637,0.13619031149475871
09/08/2024 06:00,0.7738419618528609,0.02248519662913391,0.09037614380180228,0.007495065543044637,0.09288495515646542
09/08/2024 07:00,0.8142946971284859,0.03127775157051903,0.08275360200418405,0.012163570055201842,0.07449868795125147
09/08/2024 08:00,0.7738419618528609,0.1024064327475269,0.14365696788073096,0.04551397011001195,0.14223321535140784
09/08/2024 09:00,0.6539509536784758,0.3448086670945032,0.3452221268368435,0.1724043335472516,0.3607434511299145
09/08/2024 10:00,0.10479983232026857,0.5454678137068123,0.6620452650311186,0.3030376742815624,0.6472326446954956
09/08/2024 11:00,0.037937539299938816,0.6892929095563045,0.78021609327089,0.4212345558399639,0.770848207221455
09/08/2024 12:00,0.03521274365961036,0.7708424494879038,0.8354907184387323,0.5138949663252692,0.8343618790406622
09/08/2024 13:00,0.03521274365961036,0.8061907175604031,0.8590562304870653,0.5822488515714022,0.8551462226848321
09/08/2024 14:00,0.03248794801928501,0.7955892994416787,0.8528968836213574,0.6187916773435279,0.8534103455033799
09/08/2024 15:00,0.0,0.7454821312758226,0.8303214208505484,0.6212351093965188,0.8275102681348798
09/08/2024 16:00,0.0,0.6052737274046911,0.7368491516031274,0.5380210910263921,0.7362134815603192
09/08/2024 17:00,0.024732760427583322,0.780214226637493,0.8452318976158009,0.7368689918242989,0.8392122892385161
09/08/2024 18:00,0.043387130580592626,1.0,0.9855376231398024,1.0,0.9852147096175107
09/08/2024 19:00,0.3709914064137516,0.3375019875350238,0.43467085621876533,0.3562520979536362,0.4260708285322095
09/08/2024 20:00,0.6979668832529886,0.04399509184647776,0.1300077668133223,0.04888343538497529,0.12795240871924865
09/08/2024 21:00,1.0,0.01852949280536671,0.012352995203577806,0.02161774160626116,0.013364128056331765
09/08/2024 22:00,0.8453154474952838,0.013255221040343993,0.060398331528468074,0.01620082571597599,0.05891660252747378
09/08/2024 23:00,0.6539509536784758,0.0,0.11534968210717474,0.0,0.11946635404897098
10/08/2024 00:00,0.858333988830332,0.0,0.047222003723222675,0.0,0.0491853526501847
10/08/2024 01:00,0.8224651931094163,0.014434899767651698,0.06880153547529567,0.0008019388759806499,0.06526243701256056
10/08/2024 02:00,0.7752694092661062,0.0,0.07491019691129792,0.0,0.07980270333035788
10/08/2024 03:00,0.9227562337764493,0.00948513976970689,0.03207134858765481,0.0015808566282844816,0.033415258449396114
10/08/2024 04:00,0.9012034924880045,0.016459801584992752,0.043905370227327004,0.0036577336855539446,0.04210134299763246
10/08/2024 05:00,0.904507197357037,0.011510041587047989,0.039504295272352996,0.003197233774179997,0.03923624768248246
10/08/2024 06:00,0.9163061433178644,0.011510041587047989,0.03557131328541052,0.003836680529015996,0.03486466114180991
10/08/2024 07:00,0.9238574687327935,0.010979941863065229,0.032700804997778984,0.004269977391192033,0.03342588017152276
10/08/2024 08:00,0.8877526940926618,0.053177550050934545,0.07286746866973577,0.023634466689304242,0.05956491309986022
10/08/2024 09:00,0.5392118304098175,0.17433883727001337,0.2698219480434031,0.08716941863500668,0.26572832383519585
10/08/2024 10:00,0.095256823723748,0.2806478166321466,0.4886796031801817,0.1559154536845259,0.49205204508109207
10/08/2024 11:00,0.0,0.350334476795635,0.56688965119709,0.21409329137511027,0.560762929185671
10/08/2024 12:00,0.0,0.39270513554494235,0.5951367570299615,0.26180342369662823,0.5707061518814884
10/08/2024 13:00,0.011484307401872118,0.40801807252769556,0.6015172792178396,0.2946797190477801,0.5998766673829763
10/08/2024 14:00,0.015417289388815258,0.3559063328789092,0.5654651254563343,0.276816036683596,0.569504036356751
10/08/2024 15:00,7.865963973957557e-05,0.5585135906724079,0.7056495072350254,0.46542799222700654,0.6723334227940084
10/08/2024 16:00,7.865963973957557e-05,1.0,0.9999737801200868,0.8888888888888888,0.9942064780165153
10/08/2024 17:00,0.022653976244789487,0.6538846035577583,0.761705076956909,0.6175576811378828,0.761373954142148
10/08/2024 18:00,0.38983717454574063,0.5401282256007279,0.5634730922185717,0.5401282256007278,0.5051959422522233
10/08/2024 19:00,0.6389522535986786,0.19588255595802107,0.2509376194391212,0.20676492017791112,0.25098985756109565
10/08/2024 20:00,0.904507197357037,0.022520832044796754,0.0468448222441855,0.025023146716440837,0.04645551840981493
10/08/2024 21:00,1.0,0.014434899767651698,0.009623266511767798,0.016840716395593647,0.01243136598187871
10/08/2024 22:00,0.974199638165658,0.011510041587047989,0.01627348166947932,0.014067828606391986,0.014662277594681559
10/08/2024 23:00,0.8839770313851963,0.0,0.03867432287160122,0.0,0.03897221003994641
11/08/2024 00:00,0.8746056203683329,0.0,0.041798126543889036,0.0,0.0427413118298308
11/08/2024 01:00,0.8562623816861105,0.0,0.04791253943796318,0.0,0.0499176934305344
11/08/2024 02:00,0.7704160246533135,0.0,0.07652799178222883,0.0,0.07947766035565616
11/08/2024 03:00,0.8051948051948058,0.0,0.06493506493506473,0.0,0.06463117436262565
11/08/2024 04:00,0.7932350135739973,0.0,0.0689216621420009,0.0,0.06899716646989175
11/08/2024 05:00,0.807102502017757,0.0,0.06429916599408099,0.0,0.0643981507733537
11/08/2024 06:00,0.8305818475310008,0.0,0.05647271748966638,0.0,0.05850335126089065
11/08/2024 07:00,0.807102502017757,0.0008513491485310199,0.06486673209310168,0.0003310802244287299,0.06475571654441896
11/08/2024 08:00,0.6933744221879815,0.023328466411248066,0.11776083687817153,0.01036820729388803,0.11474032847168472
11/08/2024 09:00,0.3668647736444346,0.10333983324934502,0.27993829761808514,0.05166991662467251,0.2638705703939512
11/08/2024 10:00,0.0,0.18208168955063092,0.4547211263670873,0.10115649419479496,0.4477266531036686
11/08/2024 11:00,0.0,0.278786792896699,0.5191911952644659,0.17036970677020494,0.5176362793525778
11/08/2024 12:00,0.0,0.3552659283084484,0.5701772855389655,0.23684395220563223,0.5661630918924803
11/08/2024 13:00,0.0,0.43240863881803987,0.6216057592120265,0.312295128035251,0.6169644263236641
11/08/2024 14:00,0.0,0.6181310759285089,0.7454207172856725,0.48076861461106246,0.7450488799235678
11/08/2024 15:00,0.0,1.0,1.0,0.8333333333333333,0.9873048239886583
11/08/2024 16:00,0.0,0.5928246687978803,0.7285497791985869,0.5269552611536714,0.7329258884778257
11/08/2024 17:00,0.030229657348302075,0.5152198500089025,0.6667366808898342,0.4865965250084079,0.66070340912438
11/08/2024 18:00,0.26722430112260687,0.38709829047440486,0.502324093275401,0.38709829047440486,0.5104138877752409
11/08/2024 19:00,0.5909457773864559,0.14938356958722573,0.23594045392933186,0.15768265678651605,0.2418717660341676
11/08/2024 20:00,0.8536209553158706,0.08694616006300787,0.10675712160338172,0.09660684451445319,0.09969325413156502
11/08/2024 21:00,0.9434294519040282,0.06256120115266348,0.06056431680043293,0.07298806801144071,0.06261609507107267
11/08/2024 22:00,1.0,0.01219857614679778,0.008132384097865186,0.014909370846086175,0.012597763958343928
11/08/2024 23:00,0.8995524249761538,0.009190409740124991,0.03960946483469871,0.011743301334604155,0.04050573425106939
12/08/2024 00:00,0.6175263251829368,0.010726659690105755,0.13464233139909154,0.0,0.13304424265905068
12/08/2024 01:00,0.4800999464572562,0.0,0.17330001784758126,0.0,0.17814761602099863
12/08/2024 02:00,0.42655720149919807,0.0,0.1911475995002673,0.0,0.18846395437526745
12/08/2024 03:00,0.5336426914153143,0.004421881339997589,0.15840035708822697,0.0007369802233329315,0.15692403603699995
12/08/2024 04:00,0.5354274495805824,0.0,0.15485751680647253,0.0,0.15513162304792835
12/08/2024 05:00,0.6989112975191851,0.009407054919152879,0.10663427077304022,0.0026130708108757996,0.10648410491015467
12/08/2024 06:00,0.718186685704088,0.007500959138887633,0.09893841085789576,0.0025003197129625445,0.0996338147745728
12/08/2024 07:00,0.858825629127252,0.0056609640864969096,0.050832099681913934,0.0022014860336376867,0.05030602673543301
12/08/2024 08:00,0.7267535248973771,0.04187180808627207,0.11899669709172234,0.018609692482787585,0.11840652720468055
12/08/2024 09:00,0.6487595930751375,0.1217893672521862,0.19827304714307828,0.06089468362609309,0.1941344029845596
12/08/2024 10:00,0.3105479207567372,0.19218679548363732,0.3579418900701792,0.10677044193535407,0.33306880352180784
12/08/2024 11:00,0.054970551490274744,0.2803052677407474,0.50187999466374,0.17129766361934562,0.509157634447361
12/08/2024 12:00,0.033731929323576715,0.37370064855523605,0.5712231225956318,0.24913376570349066,0.571331650160822
12/08/2024 13:00,0.033910405140105127,0.43155345975544734,0.6097321714569298,0.3116774987122675,0.610379784778578
12/08/2024 14:00,0.03034088880956798,0.7991660933529098,0.8559970992987506,0.6215736281633742,0.8548703765957865
12/08/2024 15:00,0.021060146350171394,1.0,0.9929799512166095,0.8333333333333333,0.985289347367778
12/08/2024 16:00,0.0,0.9157657037729316,0.9438438025152878,0.8140139589092725,0.9470490582634876
12/08/2024 17:00,0.03569516330537237,0.5427523593042365,0.6832698517677002,0.5125994504540011,0.6564288496742275
12/08/2024 18:00,0.18686417990362436,0.38770699734643527,0.5295166049297487,0.38770699734643527,0.5499483084078975
12/08/2024 19:00,0.6612529002320175,0.22132844091902154,0.26046799386867514,0.23362446541452275,0.25359760734757986
12/08/2024 20:00,0.800464037122969,0.0976171564219977,0.1315900919070088,0.10846350713555299,0.1249666461556295
12/08/2024 21:00,1.0,0.03863356212558737,0.02575570808372491,0.045072489146518596,0.026875674637330153
12/08/2024 22:00,0.8677494199535949,0.014770709184189554,0.053930666138261404,0.018053089002898343,0.052018396365289085
12/08/2024 23:00,0.7310369444940217,0.010726659690105755,0.09680545829539661,0.013706287381801796,0.09745641312849886
13/08/2024 00:00,0.7148522704739264,0.005816368877256058,0.0989268224268619,0.0,0.09858081454137534
13/08/2024 01:00,0.6930398572278422,0.004598989344807113,0.10538604048725733,0.0002554994080448396,0.10657049950761359
13/08/2024 02:00,0.5938925242910988,0.0,0.13536915856963372,0.0,0.13594429482429862
13/08/2024 03:00,0.7112829664882017,0.009547139779784074,0.10260377102378883,0.0015911899632973456,0.10217136138382102
13/08/2024 04:00,0.6573468173706147,0.007439541587187987,0.11917742193458708,0.0016532314638195524,0.12263834415430169
13/08/2024 05:00,0.5938925242910988,0.007439541587187987,0.14032885296109238,0.0020665393297744404,0.1400672823989359
13/08/2024 06:00,0.7148522704739264,0.004598989344807113,0.09811523607189594,0.0015329964482690376,0.09926871258748447
13/08/2024 07:00,0.9012492563950047,0.005729515108944462,0.036736591274294725,0.002228144764589513,0.03801197766845268
13/08/2024 08:00,0.750347015665279,0.03939215094718007,0.10947909540969372,0.017507622643191143,0.11530313466240902
13/08/2024 09:00,0.49236565536387067,0.07528226823353219,0.2193996270343979,0.037641134116766096,0.20375001944289287
13/08/2024 10:00,0.5246876859012515,0.12656082573682198,0.24281132185746415,0.07031156985378999,0.23705797426367645
13/08/2024 11:00,0.31627999206821356,0.17207880844806975,0.34262587494264196,0.10515927182937596,0.33112425178637606
13/08/2024 12:00,0.1973031925441222,0.3054699429941581,0.47121223114806465,0.20364662866277206,0.47917219849083
13/08/2024 13:00,0.15764425936942317,0.4933868914206701,0.6097098411573056,0.3563349771371506,0.6219173621973142
13/08/2024 14:00,0.0981558596073766,0.6796742174558481,0.7537308584347732,0.5286355024656596,0.7666589602568515
13/08/2024 15:00,0.02657148522704711,1.0000000000000002,0.991142838257651,0.8333333333333335,0.9846175573701313
13/08/2024 16:00,0.0,0.7433771605478854,0.8289181070319236,0.660779698264787,0.822004214789414
13/08/2024 17:00,0.08824112631370395,0.44581657766634625,0.6011306763396629,0.4210489900182159,0.6116568698450646
13/08/2024 18:00,0.31667658139996036,0.28087564682133603,0.41502490408090387,0.28087564682133603,0.41439248185506194
13/08/2024 19:00,0.4255403529645072,0.18443949119212807,0.314446209806583,0.19468612959169074,0.3111838821963099
13/08/2024 20:00,0.7666071782669066,0.07802221169305715,0.1298124150397359,0.08669134632561905,0.13308217301021966
13/08/2024 21:00,1.0000000000000004,0.031561419658235834,0.02104094643882374,0.03682165626794181,0.022438264348105988
13/08/2024 22:00,0.9746182827681937,0.007439541587187987,0.013420266802060746,0.009092773051007539,0.018522397532212756
13/08/2024 23:00,0.8112234780884413,0.004598989344807113,0.06599150020039096,0.005876486385031311,0.06586635957306382
14/08/2024 00:00,1.0,0.0,0.0,0.0,0.01684358553747181
14/08/2024 01:00,0.8840421664849161,0.0,0.03865261117169464,0.0,0.03896243977498839
14/08/2024 02:00,0.8111595783351508,0.0,0.06294680722161639,0.0,0.06364905369684122
14/08/2024 03:00,0.8224282079243928,0.0,0.05919059735853575,0.0,0.06077181944785624
14/08/2024 04:00,0.6112322791712104,0.0,0.1295892402762632,0.0,0.12999828609663588
14/08/2024 05:00,0.6246819338422407,0.0,0.12510602205258642,0.0,0.12666191889945558
14/08/2024 06:00,0.717011995637951,0.015042823089446046,0.10435788351364701,0.005014274363148682,0.10278234456676123
14/08/2024 07:00,0.9687386404943674,0.025517555233065516,0.027432156657254535,0.0099234937017477,0.020390634998805092
14/08/2024 08:00,0.906397673573248,0.11887305081833054,0.11044947602113771,0.052832467030369125,0.09835010960843805
14/08/2024 09:00,0.5452562704471111,0.41360323800910276,0.42731673519036484,0.20680161900455138,0.45601656717889805
14/08/2024 10:00,0.272628135223556,0.6673801152766851,0.6873773651099381,0.37076673070926947,0.6482775496185171
14/08/2024 11:00,0.08869501999272877,0.8113238854812926,0.8446509169899521,0.49580904112745655,0.8437001741357197
14/08/2024 12:00,0.08269720101781175,0.9111118818033811,0.9131755208629834,0.6074079212022541,0.9178623021015739
14/08/2024 13:00,0.0906942929843697,0.9197577580572222,0.9162737410433582,0.6642694919302159,0.9231566661124181
14/08/2024 14:00,0.08869501999272877,0.9409695864157298,0.9310813842795769,0.7318652338789009,0.9303766586347608
14/08/2024 15:00,0.061250454380225694,0.9103636340164791,0.9198256045509108,0.7586363616803993,0.9226785088546048
14/08/2024 16:00,0.0,0.8498022729281054,0.8998681819520702,0.7553797981583159,0.8837637037104019
14/08/2024 17:00,0.07106506724827222,1.0,0.9763116442505759,0.9444444444444444,0.9789060303823603
14/08/2024 18:00,0.18157033805888645,0.7911341396448696,0.8002326470769507,0.7911341396448694,0.8182635183412726
14/08/2024 19:00,0.46401308615048986,0.24260846932683983,0.34040128416772986,0.25608671762277535,0.33986339291963835
14/08/2024 20:00,0.8909487459105794,0.03168163397076665,0.05747150734365131,0.035201815523074054,0.05259937146792185
14/08/2024 21:00,0.9861868411486734,0.015042823089446046,0.0146329350100729,0.017549960271020387,0.01243136598187871
14/08/2024 22:00,0.8822246455834257,0.0,0.039258451472191425,0.0,0.03927877943324115
14/08/2024 23:00,0.6212286441294088,0.05024855894562303,0.1597561579206124,0.06420649198607387,0.16184868169950525
